participant_id,age,gender,specialization,experiment_started_at,started_at,submitted_at,displayed_at_client_ms,submitted_at_client_ms,task_order_position,task_id,question_id,task_family,gestalt_principle,visualization_type,question_type,question_text,options_shown,correct_answer,selected_answer,is_correct,reaction_time_sec,chart_count,ease_rating,confidence,parent_task_id,panel_id,panel_label,panel_order,panel_selected_answer,panel_is_correct,panel_reaction_time_sec,panel_submitted_at,panel_displayed_at_client_ms,session_id
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:31.789,2026-03-22 11:38:32.895,1774161511790,1774161512896,15,CLO_01,Q_CLO_01,NA,Closure,Comparison grid,J. Panel comparison,Қай нұсқада ең жоғары мәнді табу жеңілірек?,A | B | C,A,A,TRUE,1.107,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:33.24,2026-03-22 11:38:34.2,1774161513240,1774161514200,16,SIM_04,Q_SIM_04,NA,Similarity,Scatterplot,F. Outlier,Қай белгіде пайда жоғары?,Көшірме құрылғылары | Телефондар | Аксессуарлар | Бумажкалар,Көшірме құрылғылары,Аксессуарлар,FALSE,0.961,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:34.516,2026-03-22 11:38:35.713,1774161514517,1774161515713,17,SYM_02,Q_SYM_02,NA,Symmetry,Bar chart,A. Maximum,Қай санат жоғары?,Технология | Кеңсе тауарлары | Жиһаз,Технология,Кеңсе тауарлары,FALSE,1.196,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:36.22,2026-03-22 11:38:37.447,1774161516220,1774161517448,18,CONT_05,Q_CONT_05,NA,Continuity,Line chart,B. Minimum,Қай аймақта соңғы мән төмен?,Орталық | Шығыс | Оңтүстік | Батыс,Оңтүстік,Оңтүстік,TRUE,1.228,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:37.753,2026-03-22 11:38:39.312,1774161517753,1774161519312,19,SIM_03,Q_SIM_03,NA,Similarity,Bar chart,B. Minimum,Қай санат төмен?,Кеңсе тауарлары | Жиһаз | Технология,Кеңсе тауарлары,Технология,FALSE,1.559,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:39.595,2026-03-22 11:38:41.137,1774161519596,1774161521137,20,PROX_02,Q_PROX_02,NA,Proximity,Bar chart,B. Minimum,Қай аймақ төмен?,Оңтүстік | Орталық | Шығыс | Батыс,Оңтүстік,Оңтүстік,TRUE,1.541,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:41.42,2026-03-22 11:38:43.576,1774161521420,1774161523577,21,SIM_05,Q_SIM_05,NA,Similarity,Heatmap,C. Comparison,Қай ұяшық жоғары?,Технология / Тұтынушы | Кеңсе тауарлары / Тұтынушы | Технология / Корпоративтік | Кеңсе тауарлары / Корпоративтік,Технология / Тұтынушы,Кеңсе тауарлары / Тұтынушы,FALSE,2.157,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:44.535,2026-03-22 11:38:45.513,1774161524535,1774161525513,22,SYM_01,Q_SYM_01,NA,Symmetry,Comparison grid,C. Comparison,Қай нұсқада ұяшықтарды салыстыру жеңілірек?,A | B | C,A,B,FALSE,0.978,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:45.808,2026-03-22 11:38:47.096,1774161525808,1774161527097,23,PROX_04,Q_PROX_04,NA,Proximity,Heatmap,F. Outlier,Қай ұяшықта шығын бар?,Оңтүстік / Кеңсе тауарлары | Орталық / Кеңсе тауарлары | Оңтүстік / Жиһаз | Орталық / Жиһаз,Оңтүстік / Кеңсе тауарлары,Орталық / Кеңсе тауарлары,FALSE,1.289,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:47.42,2026-03-22 11:38:48.983,1774161527420,1774161528984,24,CONT_03,Q_CONT_03,NA,Continuity,Line chart,A. Maximum,Қай ай жоғары?,Жел 2023 | Қар 2023 | Қаз 2023 | Қыр 2023,Жел 2023,Жел 2023,TRUE,1.565,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:49.286,2026-03-22 11:38:50.89,1774161529286,1774161530890,25,CONT_02,Q_CONT_02,NA,Continuity,Line chart,B. Minimum,Қай ай төмен?,Қар 2023 | Шіл 2023 | Қаз 2023 | Қыр 2023,Қар 2023,Қар 2023,TRUE,1.604,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:02:56.999,2026-04-01 22:03:38.785,1775062976999,1775063018785,1,CLO_04,Q_CLO_04,NA,Closure,Heatmap,C. Comparison,Қай ұяшық жоғары?,Батыс / Технология | Батыс / Кеңсе тауарлары | Шығыс / Технология | Шығыс / Кеңсе тауарлары,Батыс / Технология,Шығыс / Кеңсе тауарлары,FALSE,41.785,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:03:41.226,2026-04-01 22:03:42.887,1775063021226,1775063022887,2,PROX_01,Q_PROX_01,NA,Proximity,Comparison grid,D. Difference,Қай нұсқада айырмашылық тез байқалады?,A | B | C,A,B,FALSE,1.661,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:03:44.043,2026-04-01 22:03:45.851,1775063024044,1775063025851,3,CONT_04,Q_CONT_04,NA,Continuity,Line chart,E. Ranking,Қай аймақта шек жоғары?,Орталық | Шығыс | Оңтүстік | Батыс,Батыс,Оңтүстік,FALSE,1.808,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:03:46.469,2026-04-01 22:03:47.734,1775063026469,1775063027735,4,CLO_02,Q_CLO_02,NA,Closure,Bar chart,A. Maximum,Қай аймақ жоғары?,Батыс | Шығыс | Орталық | Оңтүстік,Батыс,Орталық,FALSE,1.266,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:03:48.365,2026-04-01 22:03:52.118,1775063028365,1775063032119,5,SYM_04,Q_SYM_04,NA,Symmetry,Line chart,B. Minimum,Қай ай төмен?,Қар 2023 | Шіл 2023 | Қаз 2023 | Қыр 2023,Қар 2023,Қыр 2023,FALSE,3.754,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:03:53.055,2026-04-01 22:04:36.95,1775063033056,1775063076950,6,CONT_01,Q_CONT_01,NA,Continuity,Comparison grid,J. Trend,Қай нұсқада үрдісті көру жеңілірек?,A | B | C,A,C,FALSE,43.894,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:04:37.539,2026-04-01 22:04:39.229,1775063077539,1775063079229,7,PROX_03,Q_PROX_03,NA,Proximity,Bar chart,B. Minimum,Қай кіші санат төмен?,Үстелдер | Жабдық машиналары | Жабдықтар | Бекіткіштер,Үстелдер,Жабдық машиналары,FALSE,1.689,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:04:40.388,2026-04-01 22:04:41.707,1775063080388,1775063081707,8,SIM_01,Q_SIM_01,NA,Similarity,Comparison grid,C. Comparison,Қай нұсқада топтарды салыстыру жеңілірек?,A | B | C,A,C,FALSE,1.319,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:04:42.279,2026-04-01 22:04:43.812,1775063082280,1775063083812,9,PROX_05,Q_PROX_05,NA,Proximity,Bubble chart,A. Maximum,Қай аймақ жоғары?,Батыс | Шығыс | Орталық | Оңтүстік,Батыс,Орталық,FALSE,1.532,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:04:44.371,2026-04-01 22:04:46.072,1775063084371,1775063086072,10,CLO_03,Q_CLO_03,NA,Closure,Treemap,A. Maximum,Қай санат үлкен?,Технология | Кеңсе тауарлары | Жиһаз,Технология,Технология,TRUE,1.701,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:04:46.569,2026-04-01 22:04:49.582,1775063086570,1775063089583,11,CLO_05,Q_CLO_05,NA,Closure,Line chart,A. Maximum,Қай ай жоғары?,Жел 2023 | Қар 2023 | Сәу 2023 | Нау 2023,Жел 2023,Сәу 2023,FALSE,3.013,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:04:50.062,2026-04-01 22:05:01.239,1775063090063,1775063101239,12,SYM_05,Q_SYM_05,NA,Symmetry,Heatmap,C. Comparison,Қай ұяшық жоғары?,Батыс / Тұтынушы | Батыс / Корпоративтік | Шығыс / Тұтынушы | Шығыс / Корпоративтік,Батыс / Тұтынушы,Шығыс / Корпоративтік,FALSE,11.176,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:05:01.776,2026-04-01 22:05:02.963,1775063101776,1775063102963,13,SIM_02,Q_SIM_02,NA,Similarity,Bar chart,A. Maximum,Қай сегмент жоғары?,Тұтынушы | Корпоративтік | Үй кеңсесі,Тұтынушы,Корпоративтік,FALSE,1.187,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:05:03.352,2026-04-01 22:05:05.599,1775063103353,1775063105600,14,SYM_03,Q_SYM_03,NA,Symmetry,Treemap,A. Maximum,Қай сегмент үлкен?,Тұтынушы | Корпоративтік | Үй кеңсесі,Тұтынушы,Үй кеңсесі,FALSE,2.247,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:05:06.357,2026-04-01 22:05:07.694,1775063106357,1775063107695,15,CLO_01,Q_CLO_01,NA,Closure,Comparison grid,J. Panel comparison,Қай нұсқада ең жоғары мәнді табу жеңілірек?,A | B | C,A,C,FALSE,1.338,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:05:08.223,2026-04-01 22:05:14.436,1775063108224,1775063114436,16,SIM_04,Q_SIM_04,NA,Similarity,Scatterplot,F. Outlier,Қай белгіде пайда жоғары?,Көшірме құрылғылары | Телефондар | Аксессуарлар | Бумажкалар,Көшірме құрылғылары,Аксессуарлар,FALSE,6.212,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:05:15.108,2026-04-01 22:05:18.464,1775063115109,1775063118465,17,SYM_02,Q_SYM_02,NA,Symmetry,Bar chart,A. Maximum,Қай санат жоғары?,Технология | Кеңсе тауарлары | Жиһаз,Технология,Жиһаз,FALSE,3.356,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:05:19.171,2026-04-01 22:05:20.569,1775063119171,1775063120569,18,CONT_05,Q_CONT_05,NA,Continuity,Line chart,B. Minimum,Қай аймақта соңғы мән төмен?,Орталық | Шығыс | Оңтүстік | Батыс,Оңтүстік,Шығыс,FALSE,1.398,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:05:20.963,2026-04-01 22:05:23.336,1775063120964,1775063123337,19,SIM_03,Q_SIM_03,NA,Similarity,Bar chart,B. Minimum,Қай санат төмен?,Кеңсе тауарлары | Жиһаз | Технология,Кеңсе тауарлары,Технология,FALSE,2.374,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:05:24.25,2026-04-01 22:05:25.49,1775063124251,1775063125490,20,PROX_02,Q_PROX_02,NA,Proximity,Bar chart,B. Minimum,Қай аймақ төмен?,Оңтүстік | Орталық | Шығыс | Батыс,Оңтүстік,Орталық,FALSE,1.239,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:05:25.94,2026-04-01 22:05:28.625,1775063125940,1775063128625,21,SIM_05,Q_SIM_05,NA,Similarity,Heatmap,C. Comparison,Қай ұяшық жоғары?,Технология / Тұтынушы | Кеңсе тауарлары / Тұтынушы | Технология / Корпоративтік | Кеңсе тауарлары / Корпоративтік,Технология / Тұтынушы,Технология / Тұтынушы,TRUE,2.685,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:05:30.217,2026-04-01 22:05:30.64,1775063130218,1775063130640,22,SYM_01,Q_SYM_01,NA,Symmetry,Comparison grid,C. Comparison,Қай нұсқада ұяшықтарды салыстыру жеңілірек?,A | B | C,A,B,FALSE,0.422,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:05:31.21,2026-04-01 22:05:34.322,1775063131211,1775063134323,23,PROX_04,Q_PROX_04,NA,Proximity,Heatmap,F. Outlier,Қай ұяшықта шығын бар?,Оңтүстік / Кеңсе тауарлары | Орталық / Кеңсе тауарлары | Оңтүстік / Жиһаз | Орталық / Жиһаз,Оңтүстік / Кеңсе тауарлары,Орталық / Кеңсе тауарлары,FALSE,3.111,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:05:35.092,2026-04-01 22:05:36.375,1775063135092,1775063136376,24,CONT_03,Q_CONT_03,NA,Continuity,Line chart,A. Maximum,Қай ай жоғары?,Жел 2023 | Қар 2023 | Қаз 2023 | Қыр 2023,Жел 2023,Қаз 2023,FALSE,1.284,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1000,18,Ер,1515,2026-04-01 22:02:56.64,2026-04-01 22:05:36.844,2026-04-01 22:05:38.9,1775063136844,1775063138900,25,CONT_02,Q_CONT_02,NA,Continuity,Line chart,B. Minimum,Қай ай төмен?,Қар 2023 | Шіл 2023 | Қаз 2023 | Қыр 2023,Қар 2023,Қар 2023,TRUE,2.056,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab9fabf0e67eb75ba8709c58cf4fc573_20260401220256.640
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:57:09.525,2026-04-03 10:57:15.002,1775195829525,1775195835002,1,SIM_01,Q_SIM_01,Similarity,Similarity,Scatterplot,A. Count,Қай түс тобы көп?,Көк | Қызғылт сары | Сары | Бірдей,Көк,Көк,TRUE,5.478,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:57:16.681,2026-04-03 10:57:19.688,1775195836682,1775195839689,2,SYM_02,Q_SYM_02,Symmetry,Symmetry,Bar chart,H. Equality,Қай екі шеткі санат бірдей?,A және E | A және B | B және D | C және E,A және E,A және E,TRUE,3.007,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:57:20.316,2026-04-03 10:57:22.921,1775195840317,1775195842921,3,ANL_09,Q_ANL_09,Analytics,NA,Scatterplot,A. Maximum,Қай белгі ең жоғары?,A | B | C | D,C,D,FALSE,2.605,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:57:23.499,2026-04-03 10:57:28.065,1775195843499,1775195848065,4,ANL_14,Q_ANL_14,Analytics,NA,Bar chart,D. Difference,Қай екі санаттың айырмасы ең аз?,A және B | B және C | C және D | A және D,A және B,A және D,FALSE,4.566,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:57:28.648,2026-04-03 10:57:31.242,1775195848649,1775195851242,5,CLO_02,Q_CLO_02,Closure,Closure,Scatterplot,C. Shape,Қай белгі тұтас пішін ретінде қабылданады?,A | B | C,B,C,FALSE,2.592,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:57:31.733,2026-04-03 10:57:33.923,1775195851734,1775195853923,6,ANL_04,Q_ANL_04,Analytics,NA,Line chart,A. Maximum,Қай нүкте жоғары?,1 | 2 | 3 | 4 | 5 | 6,5,3,FALSE,2.189,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:57:34.44,2026-04-03 10:57:36.456,1775195854440,1775195856456,7,ANL_10,Q_ANL_10,Analytics,NA,Scatterplot,B. Minimum,Қай белгі ең төмен?,A | B | C | D,B,C,FALSE,2.015,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:57:37.052,2026-04-03 10:57:43.086,1775195857053,1775195863087,8,CONT_01,Q_CONT_01,Continuity,Continuity,Line pattern,J. Continuation,A сызығы қай нүктеге жалғасады?,1 | 2,2,2,TRUE,6.035,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:57:43.624,2026-04-03 10:57:49.78,1775195863624,1775195869781,9,SIM_03,Q_SIM_03,Similarity,Similarity,Scatterplot,C. Pattern,Қай қатар бірдей түспен берілген?,A | B | C,B,A,FALSE,6.157,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:57:50.642,2026-04-03 10:57:59.086,1775195870643,1775195879087,10,CONT_03,Q_CONT_03,Continuity,Continuity,Comparison grid,J. Continuation,Қай өрнекте сызық үзілмей жалғасады?,A | B,A,B,FALSE,8.444,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:57:59.546,2026-04-03 10:58:04.946,1775195879546,1775195884946,11,ANL_13,Q_ANL_13,Analytics,NA,Heatmap,C. Row average,Қай қатардың орташа мәні жоғары?,A | B | C | D,C,D,FALSE,5.4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:58:05.548,2026-04-03 10:58:15.526,1775195885548,1775195895527,12,ANL_08,Q_ANL_08,Analytics,NA,Heatmap,B. Minimum,Қай ұяшық төмен?,A4 | B1 | C3 | D2,A4,D2,FALSE,9.98,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:58:16.082,2026-04-03 10:58:17.857,1775195896083,1775195897857,13,ANL_01,Q_ANL_01,Analytics,NA,Bar chart,A. Maximum,Қай санат жоғары?,A | B | C | D,B,B,TRUE,1.774,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:58:18.315,2026-04-03 10:58:23.532,1775195898316,1775195903533,14,PROX_01,Q_PROX_01,Proximity,Proximity,Scatterplot,I. Count,Неше топ көріп тұрсыз?,3 | 4 | 5 | 6,4,4,TRUE,5.216,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:58:24.012,2026-04-03 10:58:27.513,1775195904012,1775195907514,15,ANL_07,Q_ANL_07,Analytics,NA,Heatmap,A. Maximum,Қай ұяшық жоғары?,A2 | B3 | C1 | D4,B3,C1,FALSE,3.501,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:58:27.88,2026-04-03 10:58:30.405,1775195907880,1775195910406,16,ANL_05,Q_ANL_05,Analytics,NA,Line chart,B. Minimum,Қай нүкте төмен?,1 | 2 | 3 | 4 | 5 | 6,2,2,TRUE,2.525,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:58:30.875,2026-04-03 10:58:35.549,1775195910876,1775195915549,17,CLO_01,Q_CLO_01,Closure,Closure,Scatterplot,I. Count,Неше тұтас пішін көріп тұрсыз?,1 | 2 | 3 | 4,2,3,FALSE,4.673,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:58:36.058,2026-04-03 10:58:41.361,1775195916058,1775195921362,18,PROX_03,Q_PROX_03,Proximity,Proximity,Scatterplot,F. Cluster,Қай топ бөлек орналасқан?,A | B | C | D,D,D,TRUE,5.304,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:58:41.818,2026-04-03 10:58:45.549,1775195921818,1775195925550,19,SIM_02,Q_SIM_02,Similarity,Similarity,Bar chart,A. Maximum,Көк бағандардың ішіндегі ең жоғарысы қайсы?,A | B | C | E,C,C,TRUE,3.732,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:58:45.963,2026-04-03 10:58:49.528,1775195925963,1775195929528,20,PROX_02,Q_PROX_02,Proximity,Proximity,Bar chart,C. Grouping,Қай санаттар арақашықтығына байланысты бір топқа жатады?,A және B | B және C | C және D | D және E,C және D,B және C,FALSE,3.565,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:58:49.953,2026-04-03 10:58:53.523,1775195929953,1775195933524,21,ANL_02,Q_ANL_02,Analytics,NA,Bar chart,B. Minimum,Қай санат төмен?,A | B | C | D,B,C,FALSE,3.571,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:58:54.194,2026-04-03 10:58:55.628,1775195934194,1775195935629,22,SYM_01,Q_SYM_01,Symmetry,Symmetry,Comparison grid,J. Ordered structure,Қай үлгі реттелген құрылымға жатады?,A | B,A,B,FALSE,1.435,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
1515,18,Ер,256,2026-04-03 10:57:09.073,2026-04-03 10:58:56.296,2026-04-03 10:58:58.211,1775195936297,1775195938212,23,ANL_06,Q_ANL_06,Analytics,NA,Line chart,J. Trend,Қай қатар төмендеп барады?,A | B | C,B,A,FALSE,1.915,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8e28689dba1ad9bce0b7cf97698f1cb_20260403105709.073
